Recording	Participant	Timeline	TOI	Interval	Media	Condition	AOI	Sentence	Duration_of_interval	Start_of_interval	Last_key_press	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_mouse_clicks	Time_to_first_mouse_click	Time_from_first_fixation_to_mouse_click	Number_of_mouse_clicks_and_releases	Time_to_first_mouse_click_and_release	Time_from_first_fixation_to_mouse_click_and_release	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade	Character_index	Word_index	Sentence_index	AOI_string	Text_unit_type	Number_of_units	First-pass_first_fixation_duration	First-pass_duration	Selective_regression-path_duration	First-pass_regression	Total_duration_of_fixations	Regression-path_duration	Re-reading_duration
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		に		87598	84868	Escape	388	194	180	207	2	59627	207	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.63302	388	194	180	207	2	59627	207	2.63302	388	194	180	207	2	59627	207	426	213	197	229	2	59606	229	0			0			0	59606	59835	81.55	46.35	26	1	10	に	Character		0	0	0		388	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		な		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					27	1	10	な	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		っ		87598	84868	Escape	152	152	152	152	1	59851	152	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.59978	152	152	152	152	1	59851	152	2.59978	152	152	152	152	1	59851	152	168	168	168	168	1	59835	168	0			0			0	59835	60002	46.35	162.52	28	1	10	っ	Character		0	0	0		152	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		た		87598	84868	Escape	440	220	157	283	2	51691	157	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.60605	440	220	157	283	2	51691	157	2.60605	440	220	157	283	2	51691	157	476	238	177	298	2	51671	177	0			0			0	51671	51848	77.48	99.92	29	1	10	た	Character		157	157	157	0	440	157	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		り		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					30	1	10	り	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		、		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					31	1	10	、	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		副		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					32	1	10	副	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		次		87598	84868	Escape	282	282	282	282	1	61857	282	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.53361	282	282	282	282	1	61857	282	2.53361	282	282	282	282	1	61857	282	303	303	303	303	1	61836	303	0			0			0	61836	62139	69.03	45.33	33	1	10	次	Character		0	0	0		282	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		的		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					34	1	10	的	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		な		87598	84868	Escape	504	252	243	261	2	51873	243	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.56994	504	252	243	261	2	51873	243	2.56994	504	252	243	261	2	51873	243	546	273	268	277	2	51848	268	0			0			0	51848	52117	99.92	82.84	35	1	10	な	Character		243	243	243	0	504	243	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		高		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					36	1	10	高	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		気		87598	84868	Escape	296	296	296	296	1	62435	296	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.57103	296	296	296	296	1	62435	296	2.57103	296	296	296	296	1	62435	296	314	314	314	314	1	62416	314	0			0			0	62416	62731	58.48	56.68	37	1	10	気	Character		0	0	0		296	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		圧		87598	84868	Escape	182	182	182	182	1	52138	182	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.63779	182	182	182	182	1	52138	182	2.63779	182	182	182	182	1	52138	182	204	204	204	204	1	52117	204	0			0			0	52117	52321	82.84	75.45	38	1	10	圧	Character		182	182	182	0	182	182	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		が		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					39	1	10	が	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		で		87598	84868	Escape	297	297	297	297	1	62747	297	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.58274	297	297	297	297	1	62747	297	2.58274	297	297	297	297	1	62747	297	314	314	314	314	1	62731	314	0			0			0	62731	63045	56.68	45.94	40	1	10	で	Character		0	0	0		297	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		き		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					41	1	10	き	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		た		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					42	1	10	た	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		り		87598	84868	Escape	423	212	195	228	2	52341	195	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.62708	423	212	195	228	2	52341	195	2.62708	423	212	195	228	2	52341	195	460	230	215	245	2	52321	215	0			0			0	52321	52536	75.45	142.72	43	1	10	り	Character		195	195	195	0	423	195	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		す		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					44	1	10	す	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		る		87598	84868	Escape	295	295	295	295	1	63302	295	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.64995	295	295	295	295	1	63302	295	2.64995	295	295	295	295	1	63302	295	307	307	307	307	1	63290	307	0			0			0	63290	63597	40.09	96.8	45	1	10	る	Character		0	0	0		295	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		と		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					46	1	10	と	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		、		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					47	1	10	、	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		ほ		87598	84868	Escape	1552	1552	1552	1552	1	84300	1552	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.96027	1552	1552	1552	1552	1	84300	1552	2.96027	1552	1552	1552	1552	1	84300	1552	1582	1582	1582	1582	1	84269	1582	0			0			0	84269		76.05		48	1	10	ほ	Character		0	0	0		1552	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		ぼ		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					49	1	10	ぼ	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		無		87598	84868	Escape	657	328	190	467	2	63621	467	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.64126	657	328	190	467	2	63621	467	2.64126	657	328	190	467	2	63621	467	701	350	211	490	2	63597	490	0			0			0	63597	64087	96.8	48.51	50	1	10	無	Character		0	0	0		657	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		風		87598	84868	Escape	477	477	477	477	1	52562	477	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.59078	477	477	477	477	1	52562	477	2.59078	477	477	477	477	1	52562	477	503	503	503	503	1	52536	503	0			0			0	52536	53039	142.72	112.38	51	1	10	風	Character		477	477	477	0	477	477	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		に		87598	84868	Escape	676	676	676	676	1	64104	676	一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が		2.63967	676	676	676	676	1	64104	676	2.63967	676	676	676	676	1	64104	676	692	692	692	692	1	64087	692	0			0			0	64087	64780	48.51	66.05	52	1	10	に	Character		0	0	0		676	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		な		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					53	1	10	な	Character		0	0	0		0	0	0
Recording1	testk	Version1	My Time of Interest 001	1	Instructions_V1 (1)		り		87598	84868	Escape	0				0			一方、日本に暑い夏をもたらす気圧配置は年によっては崩れ、太平洋高気圧の勢力が弱いと、オホーツク海高気圧が北から張り出して長くとどまり、北海道や東北地方にやませと呼ばれる冷たい北東の風が吹き込む。,が			0				0				0				0			0				0			0			0			0					54	1	10	り	Character		0	0	0		0	0	0
